post_shortcode,commenter_username,comment_text,comment_likes 
DH8oOZEMz6w,strikerobi,You nailed everything but the price. Seriously it all looks perfect but the game prices in particular a highway robbery and this is doing absolutely massive damage to your brand’s long standing reputation. Please reconsider and correct course you are going down the wrong path right now.,0
DH8oOZEMz6w,eliezergenx1975,It’s too expensive. I will skip this generation. The console the games etc… Times are tough. Not worth buying.,0
DH8oOZEMz6w,lost_under_the_surface,Drop the price,0
DH8oOZEMz6w,laykdo.rx,DROP THE PRICE,0
DH8oOZEMz6w,vivian.nikolic,"Yall are disgusting charging $80 per game, genuinely disgusting",0
DH8oOZEMz6w,miguelg_z6,Drop the prices,0
DH8oOZEMz6w,pedro_viito,Drop the price,0
DH8oOZEMz6w,rodrou_u,,0
DH8oOZEMz6w,senecajade,$80 for a game is absolutely insane. But it makes sense from a business perspective. Why? Oh because the fans are dumb enough to pay that high of a rate:smiling_face_with_smiling_eyes:,0
DH8oOZEMz6w,aydenleowilliams,Drop the price,0
DH8oOZEMz6w,lamppaper,Will never be buying this. Lifelong nintendo fan until now. I’m done.,0
DH8oOZEMz6w,ben_hayn,Drop The Price!,0
DH8oOZEMz6w,neonfireball,Drop the price,0
DH8oOZEMz6w,ua_arc,"If the switch 2 goes above the 450 previously stated, I will delay my purchase. 450 is the max that is acceptable",0
DH8oOZEMz6w,nicct.8,DROP THE PRICES!,0
DH8oOZEMz6w,phalafeels,Lower the prices of the games,0
DH8oOZEMz6w,joselito_ramosss,Soooooooo yall are expecting us to be stupid,0
DH8oOZEMz6w,dalessar_,DROP THE PRICES,0
DH8oOZEMz6w,fblushelz_,Drop the prices,0
DH8oOZEMz6w,fblushelz_,Drop the price,0
DH8oOZEMz6w,andres_figo,drop the price,0
DH8oOZEMz6w,brennyn3.0,Nah im good,0
DH8oOZEMz6w,donovan_br04,To expensive,0
DH8oOZEMz6w,leroy_mccoy75,The price isn't right,0
DH8oOZEMz6w,shadowxclone,Drop the price!!,0
DH8oOZEMz6w,polishedleather,DROP THE PRICES,0
DH8oOZEMz6w,rspzeke,DROP THE PRICES,0
DH8oOZEMz6w,sleepyyhouseplant,$80 per game is just cruel. I really thought Nintendo was better than this. It’s a shame that you’ve made it clear that you don’t value your players anymore.,0
DH8oOZEMz6w,ashleyegreer,Iwata would never,0
DH8oOZEMz6w,ashleyegreer,anyways. Time for STEAM!,0
DH8oOZEMz6w,theo.dittopixel,Drop the price,0
DH8oOZEMz6w,lain.cs,DROP THE PRICE,0
DH8oOZEMz6w,gedepandita_,,0
DH8oOZEMz6w,angelica_casi,Nintendo’s about to be hit with a #boycott,0
DH8oOZEMz6w,ricky_zamora134,Drop the prices. I will not be buying a $90 game!,0
DH8oOZEMz6w,nojustdylan,Boycotting :smiling_face_with_hearts:,9
DH8oOZEMz6w,jon_omango,Nintendo Switch 2 more like Nintendo THEY CANT KEEP GETTING AWAY WITH THIS,0
DH8oOZEMz6w,is.rich.towers,Drop the prices,0
DH8oOZEMz6w,alexisandresss,DROP THE PRICE!!,0
DH8oOZEMz6w,rafaelsantors,#droptheprice,0
DH8oOZEMz6w,kadamma,What is with the greedy price of games!,0
DH8oOZEMz6w,christierd,I need one like Gir needed tacos! Place me on the list!,0
DH8oOZEMz6w,spacecowboykye,Overpriced garbage Nintendo try again or revive Mr Iwata since he was the only president that actually cared about the company and the consumer.,0
DH8oOZEMz6w,maddypxii,Drop the prices,0
DH8oOZEMz6w,fart_knuckles3000,Instead of all this loser stuff@ I want you to make a poke park 3 and I’ll give you a lamp :face_with_tears_of_joy::chains::winking_face: make sure to do it!,0
DH8oOZEMz6w,techno_underworld,Few surprises:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
DH8oOZEMz6w,valhallaordie,Now I'm going to be a real Like a dragon Yakuza pirate :pirate_flag:,0
DH8oOZEMz6w,seanogh,You’re insane for charging this much for games. What are you thinking?,0
DH8oOZEMz6w,ae.leather,"Nintendo, I am not that desperate to play your games. I have a ridiculous backlog and $114.00 AUD to play Mario Kart World is out of the question, just on sheer principle. You can stick that price, what a joke.",0
DH8oOZEMz6w,when.it.rains.it.hails_,Drop the prices!!,0
DH8oOZEMz6w,devinovereverything,Come on let’s be honest it’s been 8 years now and this ain’t even worth it lmao,0
DH8oOZEMz6w,max_marin34,NINTENDO LOWER THE PRICES AND MY LIFE IS YOURS,0
DH8oOZEMz6w,ricketyrockets,"If anyone is actually complaining about the price, y’all can thank Trump and his brilliant tariffs. Read about it. Thank you Trump!",0
DH8oOZEMz6w,brianbarnett_art,Don't buy anything. Some of you will fork out the money and doom us all to accepting inflated prices but if you have some common sense you won't spend a dime.,0
DH8oOZEMz6w,fellintowe22,,0
DH8oOZEMz6w,janni.rojas,DROP THE PRICE,0
DH8oOZEMz6w,luismc_muffen,Drop the price,0
DH8oOZEMz6w,fercm0,DROP THE PRICEE :fire::fire::fire:,0
DH8oOZEMz6w,kekmech,Yeah bring them prices down bro,0
DH8oOZEMz6w,roy.__.tadeo,DROP THE PRICES,0
DH8oOZEMz6w,uchihagrim_,,0
DH8oOZEMz6w,mr.anthonyarts,Booo boycott the prices on this outdated hardware!,0
DH8oOZEMz6w,rahaherlangga,Greedisgood? RIP,0
DH8oOZEMz6w,frankenstein827,"You guys suck, so greedy.",0
DH8oOZEMz6w,its_axew,Will the switch 2 can run marvel rivals?,0
DH8oOZEMz6w,lacuajadatoys,Esto es un robo sin pistolas :skull:,4
DH8oOZEMz6w,charles_rodr1gues,DROP THE PRICE,0
DH8oOZEMz6w,taylin.tovar,Drop the price,0
DH8oOZEMz6w,ojit0s_cansados,Drop prices,0
DH8oOZEMz6w,directos_al_vicio,Bye bye nintendo,0
DH8oOZEMz6w,realshyheim_,Drop prices :loudly_crying_face::loudly_crying_face:,0
DH8oOZEMz6w,the_realizzy,:eggplant::eggplant::eggplant::eggplant:,0
DH8oOZEMz6w,nextlevelbodywork,The price for the games is crazy,0
DH8oOZEMz6w,panik_17,Drop the price,0
DH8oOZEMz6w,hannahcabeza,Bro Xbox games are $50. This is NINTENDO. youre being outrageous with your prices. You’re not even at the same level as other consoles but charging more. Make it make sense,0
DH8oOZEMz6w,skyepupfan,I’m so excited,0
DH8oOZEMz6w,cavars,Just push it back till you can sale it for a cheaper price. Or flop because nobody paying over $450 for this system. Plus now they said it could be $600 because of tariffs. now you know this is a hardware release with last gen specs. People aren’t that pressed for Mario kart and other previously released ports,0
DH8oOZEMz6w,thoerdsen1998,,0
DH8oOZEMz6w,thegreatapathetic,STEAL!!!,3
DH8oOZEMz6w,thegreatapathetic,piracy is okay,8
DH8oOZEMz6w,happyschaefer98,Drop the Price,0
DH8oOZEMz6w,andr3.0o,drop the price,0
DH8oOZEMz6w,illyor_art,DROP THE PRICE,0
DH8oOZEMz6w,foxyfister69,The switch 2 is NOT worth more than an Xbox series S and and the games that have been the same for 30 years are not worth more than Xbox and PlayStation games. Crooks,0
DH8oOZEMz6w,xavixenonhun,DROP THE PRICE,0
DH8oOZEMz6w,omar.the.chief.bean,Steam deck GANG BABY,7
DH8oOZEMz6w,aimeegranzier,Guess Im holding on to my switch for the next few years. These prices are unaffordable,0
DH8oOZEMz6w,nolanstar69,Games too expensive,0
DH8oOZEMz6w,renzopkc,You gone learn today,0
DH8oOZEMz6w,sammusselman99,Drop the price,0
DH8oOZEMz6w,totally_not_obito,I'm not paying nearly $100 for a single game. I've already had a hard time justifying $70 but 80+ is absurd and not going to happen. Either I'm getting their games on sale or not at all,0
DH8oOZEMz6w,poney_punk_,Steam deck !!! It’s your tiiiime !!!!!,0
DH8oOZEMz6w,jonathan_e._portillo,"Is amazing the New nintendo switch 2, the problem is all the games is expansive, I may a group to boycott the game prices.",0
DH8oOZEMz6w,arkhamknight117,Gaming has died… thanks to Nintendo. “We know people will pay for it anyways” kind of vibe I be getting. Their Nintendo games are NEVER anymore than 10 - 20%…. Meanwhile there’s other high anticipating games that are NOT Nintendo owned but will def go for more than 50% off. Not even PS nor Xbox is doing this. What a joke,0
DH8oOZEMz6w,griffyndor.neville,"There is no way Mario kart world is a bigger game than GTA V, red dead, hogwarts legacy. Why is it worth paying more for it Nintendo?",0
DH8oOZEMz6w,ferx.tattoo,not worth it,0
DH8oOZEMz6w,ittybidiartist,Spending nearly 600 to play a game is insane ninr,0
DH8oOZEMz6w,ittybidiartist,Like actually who do you expect to afford this? The physical cartridge being ten dollars more is crazy too!! Its not even on there! What a scam.,0
DH8oOZEMz6w,dontepo,値段を下げてください! :fire:,0
DH8oOZEMz6w,benja_zeus,Layout??,0
DH8oOZEMz6w,kali_doskopi,DROP THE PRICE!,0
DH8oOZEMz6w,ferx.tattoo,you guys convinced me to get a steam deck,0
DH8oOZEMz6w,lucaperrotta,DROP THE PRICE,0
DH8oOZEMz6w,decanime,90 dollars? We should pay for a technical demo too? Thats why you dont show the prices in Nintendo direct? Cowards!!!,0
DH8oOZEMz6w,studiojin_official,Please put NieR Replicant on Switch:black_heart:!,0
DH8oOZEMz6w,daniel_goulart,$80 in a game is ridiculous!!!!,0
DH8oOZEMz6w,daniel_goulart,DROP THE PRICES,0
DH8oOZEMz6w,jorgelqb1989,Crazy $90 games.....,0
DH8oOZEMz6w,soyesquire,Drop the price,0
DH8oOZEMz6w,merlin_rahmel,DROP THE PRICE FOR THE GAMES,0
DH8oOZEMz6w,proffiosa,Lower the prices. If you’re gonna raise the prices AGAIN because of FatFuck Trump I’m just gonna save my money,0
DH8oOZEMz6w,laneypaigee,yeah i’m sticking with steam lmao,0
DH8oOZEMz6w,chadwicky213,Might wanna take this down now since there's no more Switch 2 for America. Thanks Trump voters. Thanks Nintendo.,0
DH8oOZEMz6w,_sebbbby_07,Cut the prices,0
DH8oOZEMz6w,chelito_37,Is it possible to play handheld and project the game on the tv as it was done with the WiiU? Please consider it,0
DH8oOZEMz6w,tusk21105,Drop the price,0
DH8oOZEMz6w,neondragon007,Drop the price !!!!,0
DH8oOZEMz6w,badmantatz,,0
DH8oOZEMz6w,partyship,Why would I pay 450 for the newest gameboy?,0
DH8oOZEMz6w,neondragon007,"Listen Everyone Please !!!!!!!!!! If we don’t buy the console or any of them overpriced games for a short period of time by a few months after launch, they will have no option but to lower the pricing on everything!!! We have to unite if we want common ground!!!!!!",0
DH8oOZEMz6w,johnny_the_gr8te,I’m excited but Drop the prices,0
DH8oOZEMz6w,sole_crazy_owner,We are ready to preorder wth are guys doing @nintendoamerica,0
DH8oOZEMz6w,zytaviuss,$500+ for the same games just different characters is insane,0
DH8oOZEMz6w,brunovalerim,:Brazil::Brazil::Brazil:,0
DH8oOZEMz6w,luucasmgr,Drop the price,0
DH8oOZEMz6w,yas_jeb,Drop the prices,0
DH8oOZEMz6w,af.ct03,Drop the price!!!!!,0
DH8oOZEMz6w,callado.conejo,Drop the price,0
DH8oOZEMz6w,weird_matt,#boycott #Nintendo,0
DH8oOZEMz6w,pablogrmta,DROP THE GAMES' PRICE,0
DH8oOZEMz6w,king_phoenix_aos,,0
DH8oOZEMz6w,jajaimelcc,,0
DH8oOZEMz6w,lucky_luke2106,DROP THE PRICE,0
DH8oOZEMz6w,jaydenbock141,That’s not Switch that’s Nintendo snap :loudly_crying_face:,0
DH8oOZEMz6w,roadrunnacapone_,Nobody’s spend 500 on this sht be reason with yall self the Japan team or WHO ever creates it,0
DH8oOZEMz6w,_nobody_tbh,With em games prices poor switch gon be as successful as the wii u,0
DH8oOZEMz6w,thomasbig134,Drop the prices scammer ahh company,0
DH8oOZEMz6w,matthxzzz,Can't wait :smiling_face_with_heart-eyes::red_heart:,0
DH8oOZEMz6w,chiptune058,Love you @nintendoamerica,0
DH8oOZEMz6w,nikifor_g_r,"How?
Old is your hardware for this council.Is it 3 to 5 years old? By the time I get around to purchasing this The system would be old hardware :loudly_crying_face:",0
DH8oOZEMz6w,guh.f.assis,,0
DH8oOZEMz6w,malikk.mhd,marvel rivals pls,0
DH8oOZEMz6w,ivoricapetal,Nintendo “why do they emulate and pirate my games?” Also Nintendo:,0
DH8oOZEMz6w,uncle_horten007,Anyone saying the games are all $90 are just being lied to lol. Mario Kart is $80 and the rest are $70 like most of the industry.,0
DH8oOZEMz6w,igorcima92,DROP THE PRICE!,0
DH8oOZEMz6w,fredynapoles,,0
DH8oOZEMz6w,kell.5ivee17,Can we please get Madden !!!!,0
DH8oOZEMz6w,jesupisto_redentor,$90 dollar games bruh what is even going on? :skull:,1
DH8oOZEMz6w,laroonaa,Shameful prices,1
DH8oOZEMz6w,kirbglass,Drop the price,1
DH8oOZEMz6w,s.alasia25,lower prices,0
DH8oOZEMz6w,iluveisen,Drop the price! :clapping_hands:,0
DH8oOZEMz6w,jellybean__08,As someone who grew up on Nintendo and Nintendo had meant a lot to me it’s sad to see yall are pricing out your customers. I’ll just be stick to my switch 1,0
DH8oOZEMz6w,neto_jon,Drop the price,1
DH8oOZEMz6w,scottmlarock,Drop the price of the games hardware is fine,3
DH8oOZEMz6w,rafa_niespodzinski,Drop The price,1
DH8oOZEMz6w,_fabio_maritato_,Drop the price,1
DH8oOZEMz6w,alekohc5,"Not revealing the price during the Direct felt a bit disrespectful. I understand that Trump-era tariffs might complicate things, but still. Also, for BOTW and TOTK Switch 2 version, they only mentioned better resolution and framerate, but how much better? 4K 60fps? mmmhh. Even Cyberpunk’s only hitting like 1080p at 40fps, and that’s a $70 title. If the console ends up being $550–$600 and weaker than a PS5, that’s gonna be a tough sell.",1
DH8oOZEMz6w,caitlinkf979,are there finally achievements on switch,0
DH8oOZEMz6w,teuteuvintage,Drop the price,1
DH8oOZEMz6w,m12721496,Yo la quiero,0
DH8oOZEMz6w,smofra85,"No, no se dejen engañar! Es la misma tonta Switch con un color distinto, sigue teniendo todos los horrendos estereotipos de antes.",0
DH8oOZEMz6w,dkszmolke,I guess I'm never buying a console ever again. Shame. I'll just stay full PC from now on.,0
DH8oOZEMz6w,doornobskills,Drop the price,1
DH8oOZEMz6w,alfredhamn,Drop the price or the system fails,1
DH8oOZEMz6w,sofia.vaz2024,Not buying! :nauseated_face::pile_of_poo:,0
DH8oOZEMz6w,jtatiana182,#Droptheprices,1
DH8oOZEMz6w,mathieu_franc0,Drop the price,1
DH8oOZEMz6w,nacheramosart,2h of battery life,0
DH8oOZEMz6w,ki.ll_v,"JAJAJA ni loca me la compraré a ese precio tan elevado, es absurdo. Al parecer se volvieron locos",0
DH8oOZEMz6w,andrewtomasetti,Greedy af,0
DH8oOZEMz6w,taythanh,Drop the price,1
DH8oOZEMz6w,dillyridahs,"Absolute greedy, money grabbing scum bags. Been a Nintendo player my whole life, but I can't in good conciseness continue to support a company that bends over backwards to find as many ways to as possible to extract more and more money from their customer base",0
DH8oOZEMz6w,liam101702,It's PS3 again.,2
DH8oOZEMz6w,random_dalek_847,Wii u part 2 electric boogaloo,1
DH8oOZEMz6w,cuellar0,Nintendo just want to take you're $$$ in any way they can! :face_with_steam_from_nose:,0
DH8oOZEMz6w,michaelrackley999,Make it a fair price or I will never buy another Nintendo game again. Half my friends are ready to riot.,0
DH8oOZEMz6w,carlieaston,The pricing is insane! Not a chance.,14
DH8oOZEMz6w,progressive_southerner,Yall charging $70 for Zelda and not even including the dlc. Greedy af,1
DH8oOZEMz6w,yarnold.the.3rd,When whom you thought was the chosen one turns out to be the evil one this whole time.. wtf are these prices??,0
DH8oOZEMz6w,progressive_southerner,$80 for Mario kart is insane,2
DH8oOZEMz6w,sypshiesty,You putting out new products and services like that's what it is... You can't even teach people how to draw.,0
DH8oOZEMz6w,ismumlna,:smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,vdp_css,I don't want to pay for a guide :grinning_face_with_sweat:,0
DH8oOZEMz6w,schroeder89_67,"I love how much backlash you guys are getting, this is not worth a 90USD game, the console itself it’s already overpriced because it lacks stuff. I hope this is another Wii U situation if greed is the way Nintendo works now",0
DH8oOZEMz6w,sypshiesty,You businesses act like money grows on trees.,0
DH8oOZEMz6w,dankish.donut,yall are some SELFISH money hungry mfs:loudly_crying_face:,0
DH8oOZEMz6w,nicoled203,When will additional colors drop,0
DH8oOZEMz6w,martinlaso,"No OLED , no 4K , $90 games ! Are you insane? :loudly_crying_face::skull::collision:",2
DH8oOZEMz6w,the_berdman_,Y'all think I can poop money???,0
DH8oOZEMz6w,sypshiesty,Someone get this nigga a reality check,0
DH8oOZEMz6w,jonathan__qb,Hey Nintendo how about you lower the prices?,0
DH8oOZEMz6w,bellfactor1,Sorry Nintendo... Been very excited for this for some time but can't do $90 for physical games and I always buy physical. Will just have to skip this one .......,0
DH8oOZEMz6w,pedrocabral_89,PLS Nintendo Lower the prices,0
DH8oOZEMz6w,soundwave063,Imagine being the company known for saving the video game industry in the 80s to less than 50 years later being tied to game price hikes that kill the industry again..... guess you either die the hero or become the villain.  The game prices are too high I hope nobody purchases this system and it hurts your company.,2
DH8oOZEMz6w,itz_a_trap827,"Nintendo: “UP THE PRICES!!! SUCK THERE WALLET DRY!!!!”
Steam: “we have a stream sale where you can buy games for 99% off :D” 
…. I hope Nintendo learns we aren’t willing to stand 1/10th of are paycheck for a game that might last for 5 hours….",0
